,train_end_date,model_type,clf,parameters,str_param,roc_auc,p_at_1.0,p_at_2.0,p_at_5.0,p_at_10.0,p_at_20.0,p_at_30.0,p_at_40.0,p_at_50.0,r_at_1.0,r_at_2.0,r_at_5.0,r_at_10.0,r_at_20.0,r_at_30.0,r_at_40.0,r_at_50.0,f1_at_1.0,f1_at_2.0,f1_at_5.0,f1_at_10.0,f1_at_20.0,f1_at_30.0,f1_at_40.0,f1_at_50.0
11,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1, 'max_depth': 5}","{'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1, 'max_depth': 5}",0.7474649433042728,0.4811320754716981,0.4221698113207547,0.28180961357210177,0.1885014137606032,0.12461719670200236,0.10065954773869347,0.08562006830761983,0.07452421330318447,0.10139165009940358,0.1779324055666004,0.29721669980119286,0.3976143141153082,0.525844930417495,0.6371769383697813,0.7226640159045725,0.7862823061630219,0.16748768472906406,0.25034965034965034,0.2893081761006289,0.2557544757033248,0.20148543134641023,0.17385408190941146,0.15310097925660734,0.13614457831325302
12,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'max_depth': 5}","{'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'max_depth': 5}",0.7451447235880533,0.4009433962264151,0.33962264150943394,0.24976437323279924,0.18001885014137606,0.128150765606596,0.0987751256281407,0.08620892709928159,0.07556058036555492,0.08449304174950298,0.14314115308151093,0.2634194831013916,0.3797216699801193,0.5407554671968191,0.6252485089463221,0.7276341948310139,0.7972166998011928,0.1395730706075534,0.2013986013986014,0.2564102564102564,0.2442455242966752,0.20719862883260332,0.17059940330892323,0.15415394335053173,0.1380378657487091
13,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'max_depth': 5}","{'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'max_depth': 5}",0.7460327541230709,0.4858490566037736,0.42452830188679247,0.27898209236569277,0.1885014137606032,0.12438162544169612,0.10050251256281408,0.08538452479095512,0.07490107405313737,0.10238568588469185,0.17892644135188868,0.294234592445328,0.3976143141153082,0.5248508946322068,0.6361829025844931,0.7206759443339961,0.790258449304175,0.1691297208538588,0.2517482517482517,0.2864054184808902,0.2557544757033248,0.20110455151399734,0.17358285869270412,0.15267979361903758,0.1368330464716007
14,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1, 'max_depth': 5}","{'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1, 'max_depth': 5}",0.7461663605548983,0.4858490566037736,0.4221698113207547,0.2780395852968897,0.1875589066918002,0.1255594817432273,0.10097361809045226,0.08526675303262278,0.07433578292820803,0.10238568588469185,0.1779324055666004,0.2932405566600398,0.3956262425447316,0.5298210735586482,0.6391650099403579,0.7196819085487077,0.7842942345924453,0.1691297208538588,0.25034965034965034,0.28543783260764394,0.2544757033248082,0.2030089506760617,0.17439652834282612,0.15246920080025272,0.13580034423407916
15,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1, 'max_depth': 5}","{'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1, 'max_depth': 5}",0.7477049973917744,0.49528301886792453,0.42452830188679247,0.27992459943449577,0.1880301602262017,0.1248527679623086,0.10050251256281408,0.08573784006595218,0.07471264367816093,0.10437375745526839,0.17892644135188868,0.2952286282306163,0.3966202783300199,0.5268389662027833,0.6361829025844931,0.7236580516898609,0.7882703777335984,0.1724137931034483,0.2517482517482517,0.28737300435413643,0.2551150895140665,0.20186631117882306,0.17358285869270412,0.15331157207539223,0.13648881239242688
16,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'max_depth': 50}","{'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'max_depth': 50}",0.6452878515672851,0.330188679245283,0.23820754716981132,0.13949104618284638,0.11969839773798303,0.09257950530035336,0.061714824120603015,0.07384289247438464,0.09478047861315245,0.06958250497017893,0.10039761431411531,0.147117296222664,0.2524850894632207,0.39065606361829025,0.39065606361829025,0.6232604373757455,1.0,0.11494252873563218,0.14125874125874127,0.1432027092404451,0.16240409207161127,0.14968577413825937,0.10659072416598861,0.1320416973781194,0.17314974182444062
17,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1, 'max_depth': 50}","{'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1, 'max_depth': 50}",0.7155379954473535,0.42452830188679247,0.3867924528301887,0.2629594721960415,0.17530631479736097,0.11802120141342756,0.09437814070351759,0.08043811094099634,0.07565479555304315,0.08946322067594434,0.16302186878727634,0.2773359840954274,0.3697813121272366,0.49801192842942343,0.5974155069582505,0.6789264413518886,0.7982107355864811,0.14778325123152708,0.22937062937062938,0.26995645863570394,0.23785166240409208,0.19082079603884974,0.16300515324111745,0.14383489523007265,0.13820998278829605
18,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1, 'max_depth': 50}","{'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1, 'max_depth': 50}",0.7266285581929255,0.4386792452830189,0.4080188679245283,0.2714420358152686,0.17954759660697456,0.12391048292108363,0.09563442211055276,0.08149805676598752,0.07292255511588468,0.09244532803180915,0.17196819085487078,0.28628230616302186,0.378727634194831,0.5228628230616302,0.6053677932405567,0.6878727634194831,0.7693836978131213,0.15270935960591134,0.24195804195804196,0.27866473149492016,0.24360613810741688,0.20034279184917156,0.16517493897477625,0.1457302305991366,0.1332185886402754
19,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1, 'max_depth': 50}","{'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1, 'max_depth': 50}",0.7269068311916652,0.44339622641509435,0.4080188679245283,0.2780395852968897,0.18190386427898209,0.12367491166077739,0.09610552763819095,0.08173360028265222,0.07320520067834935,0.09343936381709742,0.17196819085487078,0.2932405566600398,0.3836978131212724,0.5218687872763419,0.6083499005964215,0.6898608349900597,0.7723658051689861,0.15435139573070608,0.24195804195804196,0.28543783260764394,0.24680306905370844,0.19996191201675872,0.1659886086248983,0.14615141623670636,0.13373493975903614
20,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'max_depth': 50}","{'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'max_depth': 50}",0.6755691250577831,0.3584905660377358,0.30660377358490565,0.21489161168708765,0.1536286522148916,0.1071849234393404,0.08527010050251256,0.07478506654104346,0.06830601092896176,0.07554671968190854,0.12922465208747516,0.22664015904572565,0.3240556660039761,0.452286282306163,0.5397614314115308,0.6312127236580517,0.7206759443339961,0.12479474548440064,0.18181818181818182,0.22060957910014514,0.20843989769820973,0.17330032374785753,0.1472742066720911,0.13372643992839844,0.12478485370051637
21,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'max_depth': 50}","{'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'max_depth': 50}",0.7281596004037096,0.42452830188679247,0.4056603773584906,0.2648444863336475,0.18190386427898209,0.12014134275618374,0.09720477386934673,0.08479566599929336,0.07367627661579046,0.08946322067594434,0.1709741550695825,0.279324055666004,0.3836978131212724,0.5069582504970179,0.6153081510934394,0.7157057654075547,0.7773359840954275,0.14778325123152708,0.24055944055944056,0.2718916303821964,0.24680306905370844,0.1942487145305656,0.16788717114184973,0.1516268295251132,0.13459552495697072
22,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1, 'max_depth': 50}","{'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1, 'max_depth': 50}",0.7275441407533436,0.44339622641509435,0.41509433962264153,0.27521206409048066,0.1828463713477851,0.12249705535924617,0.09610552763819095,0.08232245907431399,0.07320520067834935,0.09343936381709742,0.1749502982107356,0.29025844930417494,0.3856858846918489,0.5168986083499006,0.6083499005964215,0.694831013916501,0.7723658051689861,0.15435139573070608,0.24615384615384617,0.28253507498790514,0.24808184143222511,0.19805751285469436,0.1659886086248983,0.14720438033063074,0.13373493975903614
23,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1, 'max_depth': 50}","{'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1, 'max_depth': 50}",0.727083006854531,0.4528301886792453,0.41745283018867924,0.27521206409048066,0.18567389255419417,0.12343934040047114,0.0939070351758794,0.08232245907431399,0.07329941586583757,0.09542743538767395,0.17594433399602386,0.29025844930417494,0.39165009940357853,0.5208747514910537,0.5944333996023857,0.694831013916501,0.7733598409542743,0.15763546798029554,0.24755244755244757,0.28253507498790514,0.25191815856777494,0.19958103218434586,0.1621914835909954,0.14720438033063074,0.13390705679862308
24,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'max_depth': 100}","{'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'max_depth': 100}",0.6551386960602128,0.37264150943396224,0.24528301886792453,0.14326107445805844,0.11592836946277098,0.0928150765606596,0.06187185929648241,0.0746672947827111,0.09478047861315245,0.07852882703777336,0.10337972166998012,0.15109343936381708,0.24453280318091453,0.39165009940357853,0.39165009940357853,0.6302186878727635,1.0,0.1297208538587849,0.14545454545454548,0.1470730527334301,0.15728900255754477,0.15006665397067226,0.10686194738269596,0.13351584710961356,0.17314974182444062
25,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1, 'max_depth': 100}","{'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1, 'max_depth': 100}",0.7113435498176996,0.41037735849056606,0.36792452830188677,0.26201696512723843,0.177191328934967,0.1199057714958775,0.09108040201005026,0.07749381698268755,0.07273412474090823,0.08648111332007952,0.1550695825049702,0.27634194831013914,0.37375745526838966,0.5059642147117296,0.5765407554671969,0.6540755467196819,0.7673956262425448,0.14285714285714285,0.21818181818181817,0.26898887276245764,0.2404092071611253,0.19386783469815272,0.15730946569026308,0.13857007476045066,0.13287435456110155
26,0,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1, 'max_depth': 100}","{'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1, 'max_depth': 100}",0.7252277797953648,0.419811320754717,0.41037735849056606,0.27332704995287466,0.18143261074458059,0.12037691401648999,0.09500628140703518,0.08220468731598163,0.07263990955342,0.08846918489065607,0.17296222664015903,0.2882703777335984,0.3827037773359841,0.5079522862823062,0.6013916500994035,0.6938369781312127,0.7664015904572564,0.14614121510673234,0.24335664335664337,0.2805999032414127,0.24616368286445012,0.19462959436297847,0.16409004610794686,0.14699378751184583,0.1327022375215146
